V1,V2,V3
359.5583,-11.6766,-5404
359.575,-11.6766,-5470
359.5916,-11.6766,-5532
359.6083,-11.6766,-5582
359.625,-11.6766,-5616
359.6416,-11.6766,-5630
359.6583,-11.6766,-5618
359.675,-11.6766,-5572
359.6917,-11.6766,-5486
359.7083,-11.6766,-5360
359.725,-11.6766,-5218
359.7416,-11.6766,-5088
359.7583,-11.6766,-4980
359.775,-11.6766,-4902
359.7917,-11.6766,-4858
359.8083,-11.6766,-4840
359.825,-11.6766,-4836
359.8416,-11.6766,-4834
359.8583,-11.6766,-4832
359.875,-11.6766,-4830
359.8916,-11.6766,-4848
359.9083,-11.6766,-4890
359.925,-11.6766,-4968
359.9417,-11.6766,-5086
359.9583,-11.6766,-5234
359.975,-11.6766,-5396
359.9916,-11.6766,-5564
359.5083,-11.6929,-5262
359.525,-11.6929,-5282
359.5417,-11.6929,-5326
359.5583,-11.6929,-5382
359.575,-11.6929,-5444
359.5916,-11.6929,-5498
359.6083,-11.6929,-5536
359.625,-11.6929,-5566
359.6416,-11.6929,-5580
359.6583,-11.6929,-5566
359.675,-11.6929,-5522
359.6917,-11.6929,-5432
359.7083,-11.6929,-5300
359.725,-11.6929,-5158
359.7416,-11.6929,-5028
359.7583,-11.6929,-4924
359.775,-11.6929,-4854
359.7917,-11.6929,-4822
359.8083,-11.6929,-4814
359.825,-11.6929,-4814
359.8416,-11.6929,-4812
359.8583,-11.6929,-4802
359.875,-11.6929,-4792
359.8916,-11.6929,-4790
359.9083,-11.6929,-4816
359.925,-11.6929,-4886
359.9417,-11.6929,-4996
359.9583,-11.6929,-5146
359.975,-11.6929,-5316
359.9916,-11.6929,-5492
359.5083,-11.7092,-5244
359.525,-11.7092,-5262
359.5417,-11.7092,-5302
359.5583,-11.7092,-5354
359.575,-11.7092,-5406
359.5916,-11.7092,-5446
359.6083,-11.7092,-5480
359.625,-11.7092,-5504
359.6416,-11.7092,-5514
359.6583,-11.7092,-5504
359.675,-11.7092,-5458
359.6917,-11.7092,-5368
359.7083,-11.7092,-5242
359.725,-11.7092,-5110
359.7416,-11.7092,-4986
359.7583,-11.7092,-4896
359.775,-11.7092,-4838
359.7917,-11.7092,-4818
359.8083,-11.7092,-4822
359.825,-11.7092,-4828
359.8416,-11.7092,-4828
359.8583,-11.7092,-4808
359.875,-11.7092,-4786
359.8916,-11.7092,-4774
359.9083,-11.7092,-4784
359.925,-11.7092,-4840
359.9417,-11.7092,-4942
359.9583,-11.7092,-5084
359.975,-11.7092,-5256
359.9916,-11.7092,-5436
359.5083,-11.7255,-5224
359.525,-11.7255,-5230
359.5417,-11.7255,-5266
359.5583,-11.7255,-5310
359.575,-11.7255,-5354
359.5916,-11.7255,-5388
359.6083,-11.7255,-5414
359.625,-11.7255,-5430
359.6416,-11.7255,-5438
359.6583,-11.7255,-5428
359.675,-11.7255,-5388
359.6917,-11.7255,-5306
359.7083,-11.7255,-5196
359.725,-11.7255,-5076
359.7416,-11.7255,-4970
359.7583,-11.7255,-4896
359.775,-11.7255,-4860
359.7917,-11.7255,-4858
359.8083,-11.7255,-4874
359.825,-11.7255,-4882
359.8416,-11.7255,-4880
359.8583,-11.7255,-4858
359.875,-11.7255,-4826
359.8916,-11.7255,-4802
359.9083,-11.7255,-4802
359.925,-11.7255,-4842
359.9417,-11.7255,-4932
359.9583,-11.7255,-5064
359.975,-11.7255,-5224
359.9916,-11.7255,-5400
359.5083,-11.7418,-5196
359.525,-11.7418,-5192
359.5417,-11.7418,-5216
359.5583,-11.7418,-5254
359.575,-11.7418,-5290
359.5916,-11.7418,-5318
359.6083,-11.7418,-5336
359.625,-11.7418,-5348
359.6416,-11.7418,-5354
359.6583,-11.7418,-5344
359.675,-11.7418,-5314
359.6917,-11.7418,-5242
359.7083,-11.7418,-5150
359.725,-11.7418,-5052
359.7416,-11.7418,-4972
359.7583,-11.7418,-4920
359.775,-11.7418,-4912
359.7917,-11.7418,-4930
359.8083,-11.7418,-4958
359.825,-11.7418,-4978
359.8416,-11.7418,-4974
359.8583,-11.7418,-4950
359.875,-11.7418,-4916
359.8916,-11.7418,-4882
359.9083,-11.7418,-4874
359.925,-11.7418,-4902
359.9417,-11.7418,-4974
359.9583,-11.7418,-5088
359.975,-11.7418,-5232
359.9916,-11.7418,-5392
359.5083,-11.7582,-5156
359.525,-11.7582,-5138
359.5417,-11.7582,-5154
359.5583,-11.7582,-5184
359.575,-11.7582,-5216
359.5916,-11.7582,-5236
359.6083,-11.7582,-5250
359.625,-11.7582,-5258
359.6416,-11.7582,-5260
359.6583,-11.7582,-5254
359.675,-11.7582,-5226
359.6917,-11.7582,-5178
359.7083,-11.7582,-5108
359.725,-11.7582,-5038
359.7416,-11.7582,-4986
359.7583,-11.7582,-4968
359.775,-11.7582,-4986
359.7917,-11.7582,-5030
359.8083,-11.7582,-5074
359.825,-11.7582,-5102
359.8416,-11.7582,-5106
359.8583,-11.7582,-5080
359.875,-11.7582,-5046
359.8916,-11.7582,-5010
359.9083,-11.7582,-4994
359.925,-11.7582,-5010
359.9417,-11.7582,-5066
359.9583,-11.7582,-5154
359.975,-11.7582,-5272
359.9916,-11.7582,-5408
359.5083,-11.7745,-5106
359.525,-11.7745,-5082
359.5417,-11.7745,-5084
359.5583,-11.7745,-5106
359.575,-11.7745,-5128
359.5916,-11.7745,-5142
359.6083,-11.7745,-5152
359.625,-11.7745,-5154
359.6416,-11.7745,-5158
359.6583,-11.7745,-5154
359.675,-11.7745,-5138
359.6917,-11.7745,-5104
359.7083,-11.7745,-5058
359.725,-11.7745,-5020
359.7416,-11.7745,-5002
359.7583,-11.7745,-5022
359.775,-11.7745,-5074
359.7917,-11.7745,-5142
359.8083,-11.7745,-5208
359.825,-11.7745,-5248
359.8416,-11.7745,-5260
359.8583,-11.7745,-5240
359.875,-11.7745,-5208
359.8916,-11.7745,-5174
359.9083,-11.7745,-5152
359.925,-11.7745,-5158
359.9417,-11.7745,-5192
359.9583,-11.7745,-5254
359.975,-11.7745,-5340
359.9916,-11.7745,-5448
359.5083,-11.7908,-5058
359.525,-11.7908,-5022
359.5417,-11.7908,-5016
359.5583,-11.7908,-5024
359.575,-11.7908,-5034
359.5916,-11.7908,-5044
359.6083,-11.7908,-5048
359.625,-11.7908,-5046
359.6416,-11.7908,-5046
359.6583,-11.7908,-5044
359.675,-11.7908,-5036
359.6917,-11.7908,-5020
359.7083,-11.7908,-5004
359.725,-11.7908,-5000
359.7416,-11.7908,-5024
359.7583,-11.7908,-5080
359.775,-11.7908,-5166
359.7917,-11.7908,-5260
359.8083,-11.7908,-5348
359.825,-11.7908,-5408
359.8416,-11.7908,-5430
359.8583,-11.7908,-5418
359.875,-11.7908,-5388
359.8916,-11.7908,-5352
359.9083,-11.7908,-5330
359.925,-11.7908,-5322
359.9417,-11.7908,-5336
359.9583,-11.7908,-5372
359.975,-11.7908,-5424
359.9916,-11.7908,-5506
359.5083,-11.8071,-5012
359.525,-11.8071,-4968
359.5417,-11.8071,-4946
359.5583,-11.8071,-4938
359.575,-11.8071,-4936
359.5916,-11.8071,-4936
359.6083,-11.8071,-4934
359.625,-11.8071,-4930
359.6416,-11.8071,-4930
359.6583,-11.8071,-4930
359.675,-11.8071,-4932
359.6917,-11.8071,-4938
359.7083,-11.8071,-4950
359.725,-11.8071,-4984
359.7416,-11.8071,-5044
359.7583,-11.8071,-5140
359.775,-11.8071,-5256
359.7917,-11.8071,-5382
359.8083,-11.8071,-5490
359.825,-11.8071,-5566
359.8416,-11.8071,-5596
359.8583,-11.8071,-5596
359.875,-11.8071,-5572
359.8916,-11.8071,-5540
359.9083,-11.8071,-5512
359.925,-11.8071,-5492
359.9417,-11.8071,-5484
359.9583,-11.8071,-5494
359.975,-11.8071,-5518
359.9916,-11.8071,-5568
359.5083,-11.8234,-4978
359.525,-11.8234,-4922
359.5417,-11.8234,-4882
359.5583,-11.8234,-4858
359.575,-11.8234,-4842
359.5916,-11.8234,-4834
359.6083,-11.8234,-4828
359.625,-11.8234,-4822
359.6416,-11.8234,-4824
359.6583,-11.8234,-4828
359.675,-11.8234,-4840
359.6917,-11.8234,-4862
359.7083,-11.8234,-4904
359.725,-11.8234,-4974
359.7416,-11.8234,-5074
359.7583,-11.8234,-5202
359.775,-11.8234,-5350
359.7917,-11.8234,-5498
359.8083,-11.8234,-5620
359.825,-11.8234,-5702
359.8416,-11.8234,-5742
359.8583,-11.8234,-5746
359.875,-11.8234,-5728
359.8916,-11.8234,-5700
359.9083,-11.8234,-5672
359.925,-11.8234,-5642
359.9417,-11.8234,-5618
359.9583,-11.8234,-5598
359.975,-11.8234,-5598
359.9916,-11.8234,-5618
359.5083,-11.8397,-4962
359.525,-11.8397,-4892
359.5417,-11.8397,-4834
359.5583,-11.8397,-4792
359.575,-11.8397,-4764
359.5916,-11.8397,-4750
359.6083,-11.8397,-4742
359.625,-11.8397,-4742
359.6416,-11.8397,-4748
359.6583,-11.8397,-4756
359.675,-11.8397,-4780
359.6917,-11.8397,-4820
359.7083,-11.8397,-4888
359.725,-11.8397,-4988
359.7416,-11.8397,-5120
359.7583,-11.8397,-5274
359.775,-11.8397,-5448
359.7917,-11.8397,-5604
359.8083,-11.8397,-5728
359.825,-11.8397,-5808
359.8416,-11.8397,-5846
359.8583,-11.8397,-5852
359.875,-11.8397,-5838
359.8916,-11.8397,-5816
359.9083,-11.8397,-5782
359.925,-11.8397,-5750
359.9417,-11.8397,-5708
359.9583,-11.8397,-5674
359.975,-11.8397,-5648
359.9916,-11.8397,-5644
359.5083,-11.8561,-4968
359.525,-11.8561,-4886
359.5417,-11.8561,-4812
359.5583,-11.8561,-4756
359.575,-11.8561,-4724
359.5916,-11.8561,-4706
359.6083,-11.8561,-4702
359.625,-11.8561,-4712
359.6416,-11.8561,-4720
359.6583,-11.8561,-4740
359.675,-11.8561,-4768
359.6917,-11.8561,-4822
359.7083,-11.8561,-4912
359.725,-11.8561,-5032
359.7416,-11.8561,-5188
359.7583,-11.8561,-5364
359.775,-11.8561,-5548
359.7917,-11.8561,-5702
359.8083,-11.8561,-5816
359.825,-11.8561,-5884
359.8416,-11.8561,-5914
359.8583,-11.8561,-5912
359.875,-11.8561,-5900
359.8916,-11.8561,-5876
359.9083,-11.8561,-5844
359.925,-11.8561,-5802
359.9417,-11.8561,-5756
359.9583,-11.8561,-5706
359.975,-11.8561,-5666
359.9916,-11.8561,-5644
359.5083,-11.8724,-4994
359.525,-11.8724,-4906
359.5417,-11.8724,-4824
359.5583,-11.8724,-4764
359.575,-11.8724,-4728
359.5916,-11.8724,-4714
359.6083,-11.8724,-4726
359.625,-11.8724,-4742
359.6416,-11.8724,-4762
359.6583,-11.8724,-4788
359.675,-11.8724,-4824
359.6917,-11.8724,-4886
359.7083,-11.8724,-4982
359.725,-11.8724,-5116
359.7416,-11.8724,-5282
359.7583,-11.8724,-5472
359.775,-11.8724,-5650
359.7917,-11.8724,-5790
359.8083,-11.8724,-5886
359.825,-11.8724,-5932
359.8416,-11.8724,-5944
359.8583,-11.8724,-5934
359.875,-11.8724,-5912
359.8916,-11.8724,-5888
359.9083,-11.8724,-5852
359.925,-11.8724,-5808
359.9417,-11.8724,-5754
359.9583,-11.8724,-5698
359.975,-11.8724,-5650
359.9916,-11.8724,-5618
359.5083,-11.8887,-5046
359.525,-11.8887,-4956
359.5417,-11.8887,-4876
359.5583,-11.8887,-4818
359.575,-11.8887,-4790
359.5916,-11.8887,-4790
359.6083,-11.8887,-4814
359.625,-11.8887,-4842
359.6416,-11.8887,-4874
359.6583,-11.8887,-4904
359.675,-11.8887,-4944
359.6917,-11.8887,-5004
359.7083,-11.8887,-5102
359.725,-11.8887,-5234
359.7416,-11.8887,-5406
359.7583,-11.8887,-5588
359.775,-11.8887,-5750
359.7917,-11.8887,-5868
359.8083,-11.8887,-5932
359.825,-11.8887,-5954
359.8416,-11.8887,-5942
359.8583,-11.8887,-5914
359.875,-11.8887,-5886
359.8916,-11.8887,-5854
359.9083,-11.8887,-5822
359.925,-11.8887,-5776
359.9417,-11.8887,-5722
359.9583,-11.8887,-5662
359.975,-11.8887,-5610
359.9916,-11.8887,-5574
359.5083,-11.905,-5122
359.525,-11.905,-5036
359.5417,-11.905,-4964
359.5583,-11.905,-4918
359.575,-11.905,-4908
359.5916,-11.905,-4926
359.6083,-11.905,-4962
359.625,-11.905,-5004
359.6416,-11.905,-5044
359.6583,-11.905,-5076
359.675,-11.905,-5108
359.6917,-11.905,-5162
359.7083,-11.905,-5248
359.725,-11.905,-5378
359.7416,-11.905,-5540
359.7583,-11.905,-5700
359.775,-11.905,-5838
359.7917,-11.905,-5924
359.8083,-11.905,-5960
359.825,-11.905,-5948
359.8416,-11.905,-5910
359.8583,-11.905,-5868
359.875,-11.905,-5828
359.8916,-11.905,-5796
359.9083,-11.905,-5760
359.925,-11.905,-5718
359.9417,-11.905,-5664
359.9583,-11.905,-5606
359.975,-11.905,-5554
359.9916,-11.905,-5520
359.5083,-11.9213,-5220
359.525,-11.9213,-5148
359.5417,-11.9213,-5094
359.5583,-11.9213,-5064
359.575,-11.9213,-5070
359.5916,-11.9213,-5102
359.6083,-11.9213,-5152
359.625,-11.9213,-5204
359.6416,-11.9213,-5246
359.6583,-11.9213,-5276
359.675,-11.9213,-5302
359.6917,-11.9213,-5340
359.7083,-11.9213,-5412
359.725,-11.9213,-5520
359.7416,-11.9213,-5656
359.7583,-11.9213,-5790
359.775,-11.9213,-5898
359.7917,-11.9213,-5954
359.8083,-11.9213,-5956
359.825,-11.9213,-5918
359.8416,-11.9213,-5858
359.8583,-11.9213,-5796
359.875,-11.9213,-5750
359.8916,-11.9213,-5716
359.9083,-11.9213,-5684
359.925,-11.9213,-5646
359.9417,-11.9213,-5596
359.9583,-11.9213,-5544
359.975,-11.9213,-5494
359.9916,-11.9213,-5462
359.5083,-11.9376,-5344
359.525,-11.9376,-5292
359.5417,-11.9376,-5254
359.5583,-11.9376,-5238
359.575,-11.9376,-5260
359.5916,-11.9376,-5306
359.6083,-11.9376,-5366
359.625,-11.9376,-5422
359.6416,-11.9376,-5462
359.6583,-11.9376,-5482
359.675,-11.9376,-5490
359.6917,-11.9376,-5504
359.7083,-11.9376,-5550
359.725,-11.9376,-5628
359.7416,-11.9376,-5732
359.7583,-11.9376,-5836
359.775,-11.9376,-5916
359.7917,-11.9376,-5942
359.8083,-11.9376,-5920
359.825,-11.9376,-5854
359.8416,-11.9376,-5776
359.8583,-11.9376,-5708
359.875,-11.9376,-5656
359.8916,-11.9376,-5626
359.9083,-11.9376,-5600
359.925,-11.9376,-5566
359.9417,-11.9376,-5528
359.9583,-11.9376,-5480
359.975,-11.9376,-5434
359.9916,-11.9376,-5404
359.5083,-11.9539,-5490
359.525,-11.9539,-5454
359.5417,-11.9539,-5434
359.5583,-11.9539,-5436
359.575,-11.9539,-5462
359.5916,-11.9539,-5512
359.6083,-11.9539,-5570
359.625,-11.9539,-5620
359.6416,-11.9539,-5648
359.6583,-11.9539,-5652
359.675,-11.9539,-5636
359.6917,-11.9539,-5624
359.7083,-11.9539,-5632
359.725,-11.9539,-5680
359.7416,-11.9539,-5752
359.7583,-11.9539,-5832
359.775,-11.9539,-5880
359.7917,-11.9539,-5892
359.8083,-11.9539,-5846
359.825,-11.9539,-5766
359.8416,-11.9539,-5682
359.8583,-11.9539,-5608
359.875,-11.9539,-5562
359.8916,-11.9539,-5532
359.9083,-11.9539,-5514
359.925,-11.9539,-5492
359.9417,-11.9539,-5460
359.9583,-11.9539,-5418
359.975,-11.9539,-5378
359.9916,-11.9539,-5352
359.5083,-11.9702,-5636
359.525,-11.9702,-5616
359.5417,-11.9702,-5604
359.5583,-11.9702,-5610
359.575,-11.9702,-5636
359.5916,-11.9702,-5678
359.6083,-11.9702,-5730
359.625,-11.9702,-5766
359.6416,-11.9702,-5782
359.6583,-11.9702,-5766
359.675,-11.9702,-5722
359.6917,-11.9702,-5678
359.7083,-11.9702,-5658
359.725,-11.9702,-5672
359.7416,-11.9702,-5720
359.7583,-11.9702,-5772
359.775,-11.9702,-5806
359.7917,-11.9702,-5796
359.8083,-11.9702,-5748
359.825,-11.9702,-5666
359.8416,-11.9702,-5580
359.8583,-11.9702,-5514
359.875,-11.9702,-5470
359.8916,-11.9702,-5450
359.9083,-11.9702,-5438
359.925,-11.9702,-5424
359.9417,-11.9702,-5396
359.9583,-11.9702,-5362
359.975,-11.9702,-5326
359.9916,-11.9702,-5298
359.5083,-11.9865,-5768
359.525,-11.9865,-5756
359.5417,-11.9865,-5740
359.5583,-11.9865,-5742
359.575,-11.9865,-5756
359.5916,-11.9865,-5790
359.6083,-11.9865,-5828
359.625,-11.9865,-5850
359.6416,-11.9865,-5848
359.6583,-11.9865,-5810
359.675,-11.9865,-5748
359.6917,-11.9865,-5676
359.7083,-11.9865,-5632
359.725,-11.9865,-5620
359.7416,-11.9865,-5640
359.7583,-11.9865,-5676
359.775,-11.9865,-5694
359.7917,-11.9865,-5684
359.8083,-11.9865,-5636
359.825,-11.9865,-5562
359.8416,-11.9865,-5486
359.8583,-11.9865,-5426
359.875,-11.9865,-5392
359.8916,-11.9865,-5378
359.9083,-11.9865,-5374
359.925,-11.9865,-5364
359.9417,-11.9865,-5344
359.9583,-11.9865,-5312
359.975,-11.9865,-5276
359.9916,-11.9865,-5242
359.5083,-12.0028,-5866
359.525,-12.0028,-5848
359.5417,-12.0028,-5830
359.5583,-12.0028,-5812
359.575,-12.0028,-5816
359.5916,-12.0028,-5830
359.6083,-12.0028,-5852
359.625,-12.0028,-5868
359.6416,-12.0028,-5852
359.6583,-12.0028,-5802
359.675,-12.0028,-5720
359.6917,-12.0028,-5636
359.7083,-12.0028,-5570
359.725,-12.0028,-5538
359.7416,-12.0028,-5544
359.7583,-12.0028,-5566
359.775,-12.0028,-5580
359.7917,-12.0028,-5568
359.8083,-12.0028,-5528
359.825,-12.0028,-5468
359.8416,-12.0028,-5404
359.8583,-12.0028,-5356
359.875,-12.0028,-5334
359.8916,-12.0028,-5326
359.9083,-12.0028,-5326
359.925,-12.0028,-5320
359.9417,-12.0028,-5298
359.9583,-12.0028,-5264
359.975,-12.0028,-5226
359.9916,-12.0028,-5190
359.5083,-12.0191,-5916
359.525,-12.0191,-5892
359.5417,-12.0191,-5856
359.5583,-12.0191,-5826
359.575,-12.0191,-5808
359.5916,-12.0191,-5810
359.6083,-12.0191,-5822
359.625,-12.0191,-5828
359.6416,-12.0191,-5810
359.6583,-12.0191,-5754
359.675,-12.0191,-5670
359.6917,-12.0191,-5578
359.7083,-12.0191,-5500
359.725,-12.0191,-5458
359.7416,-12.0191,-5450
359.7583,-12.0191,-5464
359.775,-12.0191,-5474
359.7917,-12.0191,-5466
359.8083,-12.0191,-5436
359.825,-12.0191,-5388
359.8416,-12.0191,-5340
359.8583,-12.0191,-5308
359.875,-12.0191,-5292
359.8916,-12.0191,-5290
359.9083,-12.0191,-5292
359.925,-12.0191,-5284
359.9417,-12.0191,-5260
359.9583,-12.0191,-5222
359.975,-12.0191,-5182
359.9916,-12.0191,-5144
359.5083,-12.0354,-5920
359.525,-12.0354,-5882
359.5417,-12.0354,-5834
359.5583,-12.0354,-5788
359.575,-12.0354,-5754
359.5916,-12.0354,-5746
359.6083,-12.0354,-5750
359.625,-12.0354,-5758
359.6416,-12.0354,-5738
359.6583,-12.0354,-5690
359.675,-12.0354,-5606
359.6917,-12.0354,-5516
359.7083,-12.0354,-5438
359.725,-12.0354,-5392
359.7416,-12.0354,-5378
359.7583,-12.0354,-5384
359.775,-12.0354,-5392
359.7917,-12.0354,-5386
359.8083,-12.0354,-5364
359.825,-12.0354,-5330
359.8416,-12.0354,-5294
359.8583,-12.0354,-5270
359.875,-12.0354,-5262
359.8916,-12.0354,-5262
359.9083,-12.0354,-5262
359.925,-12.0354,-5254
359.9417,-12.0354,-5226
359.9583,-12.0354,-5190
359.975,-12.0354,-5146
359.9916,-12.0354,-5106
359.5083,-12.0517,-5876
359.525,-12.0517,-5834
359.5417,-12.0517,-5776
359.5583,-12.0517,-5716
359.575,-12.0517,-5676
359.5916,-12.0517,-5660
359.6083,-12.0517,-5668
359.625,-12.0517,-5672
359.6416,-12.0517,-5660
359.6583,-12.0517,-5616
359.675,-12.0517,-5546
359.6917,-12.0517,-5464
359.7083,-12.0517,-5392
359.725,-12.0517,-5346
359.7416,-12.0517,-5328
359.7583,-12.0517,-5330
359.775,-12.0517,-5332
359.7917,-12.0517,-5328
359.8083,-12.0517,-5312
359.825,-12.0517,-5286
359.8416,-12.0517,-5258
359.8583,-12.0517,-5240
359.875,-12.0517,-5232
359.8916,-12.0517,-5234
359.9083,-12.0517,-5234
359.925,-12.0517,-5224
359.9417,-12.0517,-5198
359.9583,-12.0517,-5162
359.975,-12.0517,-5120
359.9916,-12.0517,-5080
359.5083,-12.068,-5806
359.525,-12.068,-5764
359.5417,-12.068,-5704
359.5583,-12.068,-5642
359.575,-12.068,-5600
359.5916,-12.068,-5586
359.6083,-12.068,-5588
359.625,-12.068,-5600
359.6416,-12.068,-5590
359.6583,-12.068,-5554
359.675,-12.068,-5492
359.6917,-12.068,-5422
359.7083,-12.068,-5360
359.725,-12.068,-5318
359.7416,-12.068,-5300
359.7583,-12.068,-5296
359.775,-12.068,-5294
359.7917,-12.068,-5288
359.8083,-12.068,-5272
359.825,-12.068,-5248
359.8416,-12.068,-5222
359.8583,-12.068,-5206
359.875,-12.068,-5198
359.8916,-12.068,-5200
359.9083,-12.068,-5200
359.925,-12.068,-5192
359.9417,-12.068,-5172
359.9583,-12.068,-5138
359.975,-12.068,-5100
359.9916,-12.068,-5066
359.5083,-12.0843,-5730
359.525,-12.0843,-5694
359.5417,-12.0843,-5640
359.5583,-12.0843,-5584
359.575,-12.0843,-5546
359.5916,-12.0843,-5532
359.6083,-12.0843,-5536
359.625,-12.0843,-5546
359.6416,-12.0843,-5538
359.6583,-12.0843,-5506
359.675,-12.0843,-5452
359.6917,-12.0843,-5386
359.7083,-12.0843,-5330
359.725,-12.0843,-5290
359.7416,-12.0843,-5272
359.7583,-12.0843,-5262
359.775,-12.0843,-5260
359.7917,-12.0843,-5250
359.8083,-12.0843,-5234
359.825,-12.0843,-5212
359.8416,-12.0843,-5188
359.8583,-12.0843,-5168
359.875,-12.0843,-5160
359.8916,-12.0843,-5160
359.9083,-12.0843,-5162
359.925,-12.0843,-5156
359.9417,-12.0843,-5140
359.9583,-12.0843,-5116
359.975,-12.0843,-5084
359.9916,-12.0843,-5060
359.5083,-12.1006,-5656
359.525,-12.1006,-5640
359.5417,-12.1006,-5600
359.5583,-12.1006,-5556
359.575,-12.1006,-5524
359.5916,-12.1006,-5514
359.6083,-12.1006,-5516
359.625,-12.1006,-5520
359.6416,-12.1006,-5510
359.6583,-12.1006,-5474
359.675,-12.1006,-5418
359.6917,-12.1006,-5352
359.7083,-12.1006,-5298
359.725,-12.1006,-5258
359.7416,-12.1006,-5234
359.7583,-12.1006,-5222
359.775,-12.1006,-5216
359.7917,-12.1006,-5208
359.8083,-12.1006,-5196
359.825,-12.1006,-5176
359.8416,-12.1006,-5156
359.8583,-12.1006,-5136
359.875,-12.1006,-5124
359.8916,-12.1006,-5122
359.9083,-12.1006,-5122
359.925,-12.1006,-5120
359.9417,-12.1006,-5108
359.9583,-12.1006,-5092
359.975,-12.1006,-5070
359.9916,-12.1006,-5054
359.5083,-12.1169,-5610
359.525,-12.1169,-5610
359.5417,-12.1169,-5588
359.5583,-12.1169,-5558
359.575,-12.1169,-5534
359.5916,-12.1169,-5522
359.6083,-12.1169,-5524
359.625,-12.1169,-5522
359.6416,-12.1169,-5502
359.6583,-12.1169,-5456
359.675,-12.1169,-5390
359.6917,-12.1169,-5320
359.7083,-12.1169,-5258
359.725,-12.1169,-5210
359.7416,-12.1169,-5180
359.7583,-12.1169,-5168
359.775,-12.1169,-5162
359.7917,-12.1169,-5164
359.8083,-12.1169,-5158
359.825,-12.1169,-5150
359.8416,-12.1169,-5134
359.8583,-12.1169,-5116
359.875,-12.1169,-5102
359.8916,-12.1169,-5096
359.9083,-12.1169,-5094
359.925,-12.1169,-5092
359.9417,-12.1169,-5086
359.9583,-12.1169,-5074
359.975,-12.1169,-5064
359.9916,-12.1169,-5050
359.5083,-12.1332,-5588
359.525,-12.1332,-5602
359.5417,-12.1332,-5594
359.5583,-12.1332,-5576
359.575,-12.1332,-5560
359.5916,-12.1332,-5554
359.6083,-12.1332,-5550
359.625,-12.1332,-5538
359.6416,-12.1332,-5508
359.6583,-12.1332,-5450
359.675,-12.1332,-5370
359.6917,-12.1332,-5288
359.7083,-12.1332,-5212
359.725,-12.1332,-5150
359.7416,-12.1332,-5114
359.7583,-12.1332,-5098
359.775,-12.1332,-5102
359.7917,-12.1332,-5112
359.8083,-12.1332,-5128
359.825,-12.1332,-5134
359.8416,-12.1332,-5130
359.8583,-12.1332,-5118
359.875,-12.1332,-5106
359.8916,-12.1332,-5094
359.9083,-12.1332,-5086
359.925,-12.1332,-5080
359.9417,-12.1332,-5074
359.9583,-12.1332,-5066
359.975,-12.1332,-5060
359.9916,-12.1332,-5056
359.5083,-12.1495,-5592
359.525,-12.1495,-5610
359.5417,-12.1495,-5612
359.5583,-12.1495,-5604
359.575,-12.1495,-5594
359.5916,-12.1495,-5588
359.6083,-12.1495,-5580
359.625,-12.1495,-5564
359.6416,-12.1495,-5520
359.6583,-12.1495,-5448
359.675,-12.1495,-5356
359.6917,-12.1495,-5256
359.7083,-12.1495,-5162
359.725,-12.1495,-5088
359.7416,-12.1495,-5042
359.7583,-12.1495,-5028
359.775,-12.1495,-5040
359.7917,-12.1495,-5072
359.8083,-12.1495,-5108
359.825,-12.1495,-5138
359.8416,-12.1495,-5152
359.8583,-12.1495,-5152
359.875,-12.1495,-5136
359.8916,-12.1495,-5122
359.9083,-12.1495,-5104
359.925,-12.1495,-5092
359.9417,-12.1495,-5080
359.9583,-12.1495,-5070
359.975,-12.1495,-5060
359.9916,-12.1495,-5062
359.5083,-12.1658,-5610
359.525,-12.1658,-5630
359.5417,-12.1658,-5634
359.5583,-12.1658,-5630
359.575,-12.1658,-5622
359.5916,-12.1658,-5614
359.6083,-12.1658,-5606
359.625,-12.1658,-5580
359.6416,-12.1658,-5530
359.6583,-12.1658,-5448
359.675,-12.1658,-5344
359.6917,-12.1658,-5232
359.7083,-12.1658,-5124
359.725,-12.1658,-5036
359.7416,-12.1658,-4980
359.7583,-12.1658,-4964
359.775,-12.1658,-4992
359.7917,-12.1658,-5042
359.8083,-12.1658,-5104
359.825,-12.1658,-5158
359.8416,-12.1658,-5194
359.8583,-12.1658,-5206
359.875,-12.1658,-5198
359.8916,-12.1658,-5176
359.9083,-12.1658,-5154
359.925,-12.1658,-5128
359.9417,-12.1658,-5106
359.9583,-12.1658,-5090
359.975,-12.1658,-5078
359.9916,-12.1658,-5072
359.5083,-12.1821,-5640
359.525,-12.1821,-5652
359.5417,-12.1821,-5654
359.5583,-12.1821,-5648
359.575,-12.1821,-5640
359.5916,-12.1821,-5632
359.6083,-12.1821,-5616
359.625,-12.1821,-5588
359.6416,-12.1821,-5534
359.6583,-12.1821,-5448
359.675,-12.1821,-5342
359.6917,-12.1821,-5218
359.7083,-12.1821,-5100
359.725,-12.1821,-5000
359.7416,-12.1821,-4938
359.7583,-12.1821,-4924
359.775,-12.1821,-4958
359.7917,-12.1821,-5026
359.8083,-12.1821,-5112
359.825,-12.1821,-5190
359.8416,-12.1821,-5250
359.8583,-12.1821,-5278
359.875,-12.1821,-5276
359.8916,-12.1821,-5254
359.9083,-12.1821,-5218
359.925,-12.1821,-5184
359.9417,-12.1821,-5148
359.9583,-12.1821,-5120
359.975,-12.1821,-5100
359.9916,-12.1821,-5094
359.5083,-12.1984,-5668
